base_name,combined_filename,filename,foreground_pixels,foreground_ratio,image_path,image_sha256,mask_path,mask_sha256,old_split,relative_path,sample_id,source_dataset,split
000504__BEE24-32_000057_det00_tr0036,000504__BEE24-32_000057_det00_tr0036.jpg,000504__BEE24-32_000057_det00_tr0036.jpg,2968,0.368056,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000504__BEE24-32_000057_det00_tr0036.jpg,0a5fdac51da6c05ebdec92325624d3327b13e33d0bbe09aaf1aa3934319d5157,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\000504__BEE24-32_000057_det00_tr0036.png,d3eb2f3628fcacd45cffc66ba56656db170433bb71fcdeae8b390b697f7427f8,train,000504\BEE24-32_000057_det00_tr0036.jpg,000504__BEE24-32_000057_det00_tr0036,refined_20260521,train
000507__BEE24-32_000011_det04_tr0005,000507__BEE24-32_000011_det04_tr0005.jpg,000507__BEE24-32_000011_det04_tr0005.jpg,2643,0.264724,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000507__BEE24-32_000011_det04_tr0005.jpg,471d790d1f3f6b5853304248b056b4cdb8d9f808095e9d733139daa0183f1f00,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\000507__BEE24-32_000011_det04_tr0005.png,9e241b1a51279ae727bb2315752365e99d8d4f9b5c9833d64d79fc68304f766a,train,000507\BEE24-32_000011_det04_tr0005.jpg,000507__BEE24-32_000011_det04_tr0005,refined_20260521,train
000507__BEE24-32_000028_det04_tr0014,000507__BEE24-32_000028_det04_tr0014.jpg,000507__BEE24-32_000028_det04_tr0014.jpg,3218,0.325051,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000507__BEE24-32_000028_det04_tr0014.jpg,99bf8367e2eb18f68a6d46100e9b0cbe44a932285bd7d03d244624b63fccf68d,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\000507__BEE24-32_000028_det04_tr0014.png,39b883064e47fd54075e2ee94798130fc5fc9bcfc211d1cef2dee7a301171057,train,000507\BEE24-32_000028_det04_tr0014.jpg,000507__BEE24-32_000028_det04_tr0014,refined_20260521,train
000508__BEE24-32_000034_det05_tr0017,000508__BEE24-32_000034_det05_tr0017.jpg,000508__BEE24-32_000034_det05_tr0017.jpg,3320,0.369875,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000508__BEE24-32_000034_det05_tr0017.jpg,568047bacddc932e3c18dfdc910e990111f9ee046417f0eec5a456e00e874dae,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\000508__BEE24-32_000034_det05_tr0017.png,0da569b5375fbc2e55843c429f6be361bbb63f7a051eedf31be19be6c5ac7495,train,000508\BEE24-32_000034_det05_tr0017.jpg,000508__BEE24-32_000034_det05_tr0017,refined_20260521,train
000508__BEE24-32_000055_det04_tr0029,000508__BEE24-32_000055_det04_tr0029.jpg,000508__BEE24-32_000055_det04_tr0029.jpg,3038,0.385142,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000508__BEE24-32_000055_det04_tr0029.jpg,c709fa14d67153eba06c7844d664eff77cd14e6d0e2db012903a5ca3fe8a510f,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\000508__BEE24-32_000055_det04_tr0029.png,24988c2988434bb46a8594c7c000f16b602229acc7b1875d18719d65293ed5d9,train,000508\BEE24-32_000055_det04_tr0029.jpg,000508__BEE24-32_000055_det04_tr0029,refined_20260521,train
000509__BEE24-32_000050_det05_tr0026,000509__BEE24-32_000050_det05_tr0026.jpg,000509__BEE24-32_000050_det05_tr0026.jpg,3554,0.335790,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000509__BEE24-32_000050_det05_tr0026.jpg,4c3c008233a082d088b7f68df208e45f31f73ba35694a9c9ca00fe4e7b081ea0,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\000509__BEE24-32_000050_det05_tr0026.png,acbd2593e07f4c994ce7baaffc8e460f278669ff3571ea499cfed189e132e0cc,train,000509\BEE24-32_000050_det05_tr0026.jpg,000509__BEE24-32_000050_det05_tr0026,refined_20260521,train
000509__BEE24-32_000052_det05_tr0027,000509__BEE24-32_000052_det05_tr0027.jpg,000509__BEE24-32_000052_det05_tr0027.jpg,3641,0.296813,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000509__BEE24-32_000052_det05_tr0027.jpg,261ec25cecffc8968d873428cb83ee6d0892f0b400df9a8826c6d7fdf7ec78c4,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\000509__BEE24-32_000052_det05_tr0027.png,e50a9c309a34ca751cbb62a2452eaaaba92a2a7cd65f539f25d0ccbb6ce8d771,train,000509\BEE24-32_000052_det05_tr0027.jpg,000509__BEE24-32_000052_det05_tr0027,refined_20260521,train
000511__BEE24-32_000050_det06_tr0004,000511__BEE24-32_000050_det06_tr0004.jpg,000511__BEE24-32_000050_det06_tr0004.jpg,3416,0.289688,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000511__BEE24-32_000050_det06_tr0004.jpg,8c7ad3b767c309c066ea4c820f158d6377092c628fa5141e089727df3822ed37,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\000511__BEE24-32_000050_det06_tr0004.png,b97dedcf679be0c16bc7e991645c07fac3343a619ae97c616002d095b896a0ba,train,000511\BEE24-32_000050_det06_tr0004.jpg,000511__BEE24-32_000050_det06_tr0004,refined_20260521,train
001717__BEE24-33_004768_det31_tr0015,001717__BEE24-33_004768_det31_tr0015.jpg,001717__BEE24-33_004768_det31_tr0015.jpg,1503,0.439988,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\001717__BEE24-33_004768_det31_tr0015.jpg,7ce199eca8ffe4a75e575676ee43cf03d7a181cc521572556d3a8c8929b0861a,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\001717__BEE24-33_004768_det31_tr0015.png,a08744b9527fa3f8030452e8096f4c45aa63b8643476112a7af6b6a086924b0c,train,001717\BEE24-33_004768_det31_tr0015.jpg,001717__BEE24-33_004768_det31_tr0015,refined_20260521,train
001974__BEE24-35_000214_det10_tr0014,001974__BEE24-35_000214_det10_tr0014.jpg,001974__BEE24-35_000214_det10_tr0014.jpg,2960,0.416667,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\001974__BEE24-35_000214_det10_tr0014.jpg,6c18c272bc409dda0302df656dc88d2aacb3d3522c3a0b4b8fdd1786fe68b29b,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\001974__BEE24-35_000214_det10_tr0014.png,3b7bc79bee51a600affb006b7f83006330244d4880ccb19ff09af9ddf0d9813a,train,001974\BEE24-35_000214_det10_tr0014.jpg,001974__BEE24-35_000214_det10_tr0014,refined_20260521,train
001976__BEE24-35_000717_det07_tr0004,001976__BEE24-35_000717_det07_tr0004.jpg,001976__BEE24-35_000717_det07_tr0004.jpg,2282,0.309550,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\001976__BEE24-35_000717_det07_tr0004.jpg,a5d1ace599b88c19910c37a45572776b2b9870520d27f66bbe2de30a92926d95,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\001976__BEE24-35_000717_det07_tr0004.png,a47315236f6fe2d5623d2d1f85c76e488979a92fc59ffc941754a0ae291a4bd8,train,001976\BEE24-35_000717_det07_tr0004.jpg,001976__BEE24-35_000717_det07_tr0004,refined_20260521,train
001995__BEE24-35_000855_det08_tr0002,001995__BEE24-35_000855_det08_tr0002.jpg,001995__BEE24-35_000855_det08_tr0002.jpg,2834,0.408593,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\001995__BEE24-35_000855_det08_tr0002.jpg,e880314383120b94e522ada40d81e5a3d73be36383ac8393974efd96def15877,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\001995__BEE24-35_000855_det08_tr0002.png,8afabec5747f63c731a0970e4e4b308dc984406da5c7f0c81629f0b804c97604,train,001995\BEE24-35_000855_det08_tr0002.jpg,001995__BEE24-35_000855_det08_tr0002,refined_20260521,train
001995__BEE24-35_000930_det08_tr0008,001995__BEE24-35_000930_det08_tr0008.jpg,001995__BEE24-35_000930_det08_tr0008.jpg,1698,0.238316,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\001995__BEE24-35_000930_det08_tr0008.jpg,daa15f447017af666dbcd45a2c15e1dbbb0c483317ab8b6b85daea6843d1e34c,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\001995__BEE24-35_000930_det08_tr0008.png,cf8281e99a116055996781ff16b2f3db8eac8a6ce00e710fcbebad7f40b08f35,train,001995\BEE24-35_000930_det08_tr0008.jpg,001995__BEE24-35_000930_det08_tr0008,refined_20260521,train
001996__BEE24-35_000864_det09_tr0010,001996__BEE24-35_000864_det09_tr0010.jpg,001996__BEE24-35_000864_det09_tr0010.jpg,2454,0.266623,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\001996__BEE24-35_000864_det09_tr0010.jpg,d72731f8e7040a47e39e109abf95c2f32156190d6096603e6192ff401a3f1d69,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\001996__BEE24-35_000864_det09_tr0010.png,a1ec6c4ab7a036a2597b40fa325792c61ad82146edd6b70e636650eb8fcee2b5,train,001996\BEE24-35_000864_det09_tr0010.jpg,001996__BEE24-35_000864_det09_tr0010,refined_20260521,train
001999__BEE24-35_000979_det10_tr0018,001999__BEE24-35_000979_det10_tr0018.jpg,001999__BEE24-35_000979_det10_tr0018.jpg,2407,0.333564,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\001999__BEE24-35_000979_det10_tr0018.jpg,6655c73e365fb54b70017996d4d3e973049aa77289fd964158cd2df569b8b025,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\001999__BEE24-35_000979_det10_tr0018.png,d83f54aa7168402fffd353cf6ebc76a0dceaa14ae995d4bbe93c84119069b763,train,001999\BEE24-35_000979_det10_tr0018.jpg,001999__BEE24-35_000979_det10_tr0018,refined_20260521,train
002005__BEE24-35_001075_det11_tr0015,002005__BEE24-35_001075_det11_tr0015.jpg,002005__BEE24-35_001075_det11_tr0015.jpg,764,0.149628,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002005__BEE24-35_001075_det11_tr0015.jpg,d7848bb045cdc38c230ff834720bc11aae94d12a219624e1766ab926feb6c0c1,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002005__BEE24-35_001075_det11_tr0015.png,bf5d6c971b28580a42a2ddf6363ce34d4f16fef6acf034d399700dc812514937,train,002005\BEE24-35_001075_det11_tr0015.jpg,002005__BEE24-35_001075_det11_tr0015,refined_20260521,train
002008__BEE24-35_001123_det10_tr0014,002008__BEE24-35_001123_det10_tr0014.jpg,002008__BEE24-35_001123_det10_tr0014.jpg,2594,0.344763,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002008__BEE24-35_001123_det10_tr0014.jpg,ea4f131f66e9395b861ee0b0dc6078927a82b1eef84cb45478750c6e9619134f,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002008__BEE24-35_001123_det10_tr0014.png,10eed4b9532c050b72d2552fc96851e1a179ddc8297445fd4c4ba77145ea8a71,train,002008\BEE24-35_001123_det10_tr0014.jpg,002008__BEE24-35_001123_det10_tr0014,refined_20260521,train
002010__BEE24-35_001211_det08_tr0014,002010__BEE24-35_001211_det08_tr0014.jpg,002010__BEE24-35_001211_det08_tr0014.jpg,3146,0.347855,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002010__BEE24-35_001211_det08_tr0014.jpg,87b8f1309b52e272a9cb042ec13ee467485c541a2a30fb882f40c8f12db0b173,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002010__BEE24-35_001211_det08_tr0014.png,107966777a720002e7a12739217d69f59b6d67ab148498f08ea552e6a5d2041e,train,002010\BEE24-35_001211_det08_tr0014.jpg,002010__BEE24-35_001211_det08_tr0014,refined_20260521,train
002012__BEE24-35_001199_det11_tr0007,002012__BEE24-35_001199_det11_tr0007.jpg,002012__BEE24-35_001199_det11_tr0007.jpg,2358,0.280714,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002012__BEE24-35_001199_det11_tr0007.jpg,abbfecd774b4c0e26ad53b673fd2069d72249b653fa0ae4e8f4b889e0c2b34ba,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002012__BEE24-35_001199_det11_tr0007.png,c5232e3d2a08e3f8c28d62e77685bb5572f117c5ac1ecc318d7b593ca22a1861,train,002012\BEE24-35_001199_det11_tr0007.jpg,002012__BEE24-35_001199_det11_tr0007,refined_20260521,train
002015__BEE24-35_001324_det08_tr0022,002015__BEE24-35_001324_det08_tr0022.jpg,002015__BEE24-35_001324_det08_tr0022.jpg,3346,0.349415,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002015__BEE24-35_001324_det08_tr0022.jpg,f71d0a67342b191213b494125f49d580e0ec6acadc30d76e4fd019ed3b076a3f,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002015__BEE24-35_001324_det08_tr0022.png,e2263bff8be94210e853236b0c3735dbf4bd9dc67d7cc308f1708698874a30f8,train,002015\BEE24-35_001324_det08_tr0022.jpg,002015__BEE24-35_001324_det08_tr0022,refined_20260521,train
002015__BEE24-35_001326_det08_tr0023,002015__BEE24-35_001326_det08_tr0023.jpg,002015__BEE24-35_001326_det08_tr0023.jpg,3561,0.371867,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002015__BEE24-35_001326_det08_tr0023.jpg,07c0cf546b98e420fc026428fb2a1db8645729676447cb01ebcf05812b640dd4,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002015__BEE24-35_001326_det08_tr0023.png,adab152dfecc0d74d40ecc40b9afe1e57a31d27db88dc60ea82acabb09e189ed,train,002015\BEE24-35_001326_det08_tr0023.jpg,002015__BEE24-35_001326_det08_tr0023,refined_20260521,train
002016__BEE24-35_001328_det09_tr0005,002016__BEE24-35_001328_det09_tr0005.jpg,002016__BEE24-35_001328_det09_tr0005.jpg,2513,0.312096,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002016__BEE24-35_001328_det09_tr0005.jpg,6b07c4de7259d2a1b864e758b7769ba35e92887a3f6596ea1d435e47b8cd9a92,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002016__BEE24-35_001328_det09_tr0005.png,ad091eb0234d443771fc7c61f804c709f892fa9b32f21248a2cf986d6b53231e,train,002016\BEE24-35_001328_det09_tr0005.jpg,002016__BEE24-35_001328_det09_tr0005,refined_20260521,train
002018__BEE24-35_001354_det10_tr0014,002018__BEE24-35_001354_det10_tr0014.jpg,002018__BEE24-35_001354_det10_tr0014.jpg,3163,0.527694,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002018__BEE24-35_001354_det10_tr0014.jpg,411e0ac83de7e0f9b785c6cf45e2e3523aa234812ea5da5b32af3b6a4f597ddf,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002018__BEE24-35_001354_det10_tr0014.png,43073cc052618bd8b02a49b665aec7d9c4433df9f40351fbdfd43ef49c8192e7,train,002018\BEE24-35_001354_det10_tr0014.jpg,002018__BEE24-35_001354_det10_tr0014,refined_20260521,train
002021__BEE24-35_001424_det09_tr0017,002021__BEE24-35_001424_det09_tr0017.jpg,002021__BEE24-35_001424_det09_tr0017.jpg,3255,0.343137,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002021__BEE24-35_001424_det09_tr0017.jpg,13db28df19186700c2a7b3564abd26b7085a07fc80ddb407f9be586edfef4d9e,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002021__BEE24-35_001424_det09_tr0017.png,4fc27ace4a4d589f4f61691bcff207ca1f488c4d549e8841f6a552f3353b56a0,train,002021\BEE24-35_001424_det09_tr0017.jpg,002021__BEE24-35_001424_det09_tr0017,refined_20260521,train
002021__BEE24-35_001429_det09_tr0021,002021__BEE24-35_001429_det09_tr0021.jpg,002021__BEE24-35_001429_det09_tr0021.jpg,1922,0.227752,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002021__BEE24-35_001429_det09_tr0021.jpg,b6e31dc4b9ed1ad8cea635c2e60c6bd0a2db3706fd1a5acf67b6145f60410991,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002021__BEE24-35_001429_det09_tr0021.png,5f2a769587a3bb728b052283e72b97ad277d77091256f337fc9ea0f43119ccb9,train,002021\BEE24-35_001429_det09_tr0021.jpg,002021__BEE24-35_001429_det09_tr0021,refined_20260521,train
002022__BEE24-35_001446_det09_tr0013,002022__BEE24-35_001446_det09_tr0013.jpg,002022__BEE24-35_001446_det09_tr0013.jpg,2672,0.310698,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002022__BEE24-35_001446_det09_tr0013.jpg,559e0150aed36277005de6588c38a062936d379d6a19ffa199bb7516ffe5a670,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002022__BEE24-35_001446_det09_tr0013.png,2101e4a736d2a15936ade00e8517ee3265a74372fed1d8d33ea735a1a082f37e,train,002022\BEE24-35_001446_det09_tr0013.jpg,002022__BEE24-35_001446_det09_tr0013,refined_20260521,train
002023__BEE24-35_001528_det09_tr0021,002023__BEE24-35_001528_det09_tr0021.jpg,002023__BEE24-35_001528_det09_tr0021.jpg,1790,0.274877,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002023__BEE24-35_001528_det09_tr0021.jpg,599d5fb9ba93c688ebe16a867705035b85de2dbd30a8a2eaff29d7439896eda5,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002023__BEE24-35_001528_det09_tr0021.png,9fc3571e288aa6d1adb96305c8937bdb8670a9eb3d5dbfd811df5c5079f40e81,train,002023\BEE24-35_001528_det09_tr0021.jpg,002023__BEE24-35_001528_det09_tr0021,refined_20260521,train
002026__BEE24-35_001548_det10_tr0013,002026__BEE24-35_001548_det10_tr0013.jpg,002026__BEE24-35_001548_det10_tr0013.jpg,2932,0.348053,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002026__BEE24-35_001548_det10_tr0013.jpg,8025ab0fbf714ecf9f5d098fc5879e502c999a39efd17bfafff32371c78bd7c6,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002026__BEE24-35_001548_det10_tr0013.png,568ec243463b7a6f989567e3549379fb61ec9aab6f85c8587984c5d34b7b721c,train,002026\BEE24-35_001548_det10_tr0013.jpg,002026__BEE24-35_001548_det10_tr0013,refined_20260521,train
002027__BEE24-35_001607_det09_tr0019,002027__BEE24-35_001607_det09_tr0019.jpg,002027__BEE24-35_001607_det09_tr0019.jpg,2777,0.384573,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002027__BEE24-35_001607_det09_tr0019.jpg,c3115d18578c04b944db83043c6019e029aebc555066226bd580e7b73b784e82,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002027__BEE24-35_001607_det09_tr0019.png,5f3520e54e713cb7832a93347ac5ae77862e98fc14cbb3747ebd5a72d1264ea4,train,002027\BEE24-35_001607_det09_tr0019.jpg,002027__BEE24-35_001607_det09_tr0019,refined_20260521,train
002029__BEE24-35_001584_det11_tr0014,002029__BEE24-35_001584_det11_tr0014.jpg,002029__BEE24-35_001584_det11_tr0014.jpg,1859,0.223169,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002029__BEE24-35_001584_det11_tr0014.jpg,cca7b8cc0e4e63c83375abf6579babb59c02ac918211bccc914a6b9c812d2195,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002029__BEE24-35_001584_det11_tr0014.png,6b078ce98e4d695e45658038e8bc4c632cc424962ddc36708f764bf228dc4ee4,train,002029\BEE24-35_001584_det11_tr0014.jpg,002029__BEE24-35_001584_det11_tr0014,refined_20260521,train
002033__BEE24-35_001645_det09_tr0014,002033__BEE24-35_001645_det09_tr0014.jpg,002033__BEE24-35_001645_det09_tr0014.jpg,3021,0.373378,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002033__BEE24-35_001645_det09_tr0014.jpg,ce28fc36ba93559aa68f097426b0167be85044449e7aaecf52832f61eb3a1677,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002033__BEE24-35_001645_det09_tr0014.png,800cde745a0f60c669421d31666700db99a35ec7c6878c703eefac270ddfdc7c,train,002033\BEE24-35_001645_det09_tr0014.jpg,002033__BEE24-35_001645_det09_tr0014,refined_20260521,train
002036__BEE24-35_001815_det09_tr0001,002036__BEE24-35_001815_det09_tr0001.jpg,002036__BEE24-35_001815_det09_tr0001.jpg,2130,0.273077,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002036__BEE24-35_001815_det09_tr0001.jpg,6eabaf69d6a9a1eb2e302668ecff019d7ba5556d859189fce07f988ff1f1360a,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002036__BEE24-35_001815_det09_tr0001.png,e78ee8c8fb5687556280a675b9c2358a1ae805ebe4d414f475262402c33ddd2a,train,002036\BEE24-35_001815_det09_tr0001.jpg,002036__BEE24-35_001815_det09_tr0001,refined_20260521,train
002036__BEE24-35_001817_det09_tr0003,002036__BEE24-35_001817_det09_tr0003.jpg,002036__BEE24-35_001817_det09_tr0003.jpg,2227,0.285513,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002036__BEE24-35_001817_det09_tr0003.jpg,8e66c4a11310ed60afa2a191e5b5fc0e1e1baf528521c3a5bd0bea38e96d0943,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002036__BEE24-35_001817_det09_tr0003.png,c4dca58e362e4b2d7e9e752325317fee22d2873f440ad969c1408fce4314cd08,train,002036\BEE24-35_001817_det09_tr0003.jpg,002036__BEE24-35_001817_det09_tr0003,refined_20260521,train
002044__BEE24-35_001972_det09_tr0013,002044__BEE24-35_001972_det09_tr0013.jpg,002044__BEE24-35_001972_det09_tr0013.jpg,2873,0.385741,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002044__BEE24-35_001972_det09_tr0013.jpg,794cadb730f82f113459ec7d4de5d8dac97aecdfc6ddf567f418ab0a949a5b1e,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002044__BEE24-35_001972_det09_tr0013.png,e225bc91257ecc0aa6eaf32ce582d28411208c0a536b93f5186312e5243fb3f9,train,002044\BEE24-35_001972_det09_tr0013.jpg,002044__BEE24-35_001972_det09_tr0013,refined_20260521,train
002044__BEE24-35_001975_det09_tr0014,002044__BEE24-35_001975_det09_tr0014.jpg,002044__BEE24-35_001975_det09_tr0014.jpg,2961,0.397556,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002044__BEE24-35_001975_det09_tr0014.jpg,9fc4a8aafac7c448c0877e20e13dac49daa027285e73fd65543ba02b42f8a947,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002044__BEE24-35_001975_det09_tr0014.png,fccf5cc5ecf2f2f20d8a0cad52279cae7e0c8a709b6c4b7cf4b4bfc149979ddc,train,002044\BEE24-35_001975_det09_tr0014.jpg,002044__BEE24-35_001975_det09_tr0014,refined_20260521,train
002046__BEE24-35_002057_det06_tr0023,002046__BEE24-35_002057_det06_tr0023.jpg,002046__BEE24-35_002057_det06_tr0023.jpg,1343,0.209975,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002046__BEE24-35_002057_det06_tr0023.jpg,ecfc5b396f1f3d3ac4ac3ac7f2f7349971d07dd02d059a75870187120ae605e0,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\masks\002046__BEE24-35_002057_det06_tr0023.png,8af833f5d95d5444bea25bfe0caa75c70a964d29c8a6100d3c49708813832fa2,train,002046\BEE24-35_002057_det06_tr0023.jpg,002046__BEE24-35_002057_det06_tr0023,refined_20260521,train
