sample_id,filename,split,relative_path,source_image_path,image_sha256,mask_sha256,source_dataset,foreground_pixels,foreground_ratio
000406__BEE24-26_000026_det02_tr0013,000406__BEE24-26_000026_det02_tr0013.jpg,train,000406\BEE24-26_000026_det02_tr0013.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000406__BEE24-26_000026_det02_tr0013.jpg,c446aa2be8ab682b7b62b040c57f2c3db61a39f3e7f909c6a1d3b7764bea99cd,36094ea57fd08aee8c014879584c29f0891916089b26d2ee73485d41bd673b63,refined_20260521,2274,0.457545
000410__BEE24-26_000004_det10_tr0002,000410__BEE24-26_000004_det10_tr0002.jpg,train,000410\BEE24-26_000004_det10_tr0002.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000410__BEE24-26_000004_det10_tr0002.jpg,c3b568b2382602a689d0165f9cbc3a19c2fb69fe2a68c2115a4960ace565a193,26c41e1b9956364d116368e09c457787b82fe65fbc3dc196540586ecfd2e6485,refined_20260521,2382,0.515584
000429__BEE24-27_000009_det03_tr0005,000429__BEE24-27_000009_det03_tr0005.jpg,train,000429\BEE24-27_000009_det03_tr0005.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000429__BEE24-27_000009_det03_tr0005.jpg,33d53578a054435f946527682e9482d5b6079d0078342b1b91c942227832476f,1305825e7b9c24f5106946caac1c80441412c6078601e4e1cedb595926e08669,refined_20260521,2069,0.396360
000439__BEE24-27_000053_det07_tr0025,000439__BEE24-27_000053_det07_tr0025.jpg,train,000439\BEE24-27_000053_det07_tr0025.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000439__BEE24-27_000053_det07_tr0025.jpg,3a9859b49fc0885d8e5ea3127e3d69a25cd6722c212b84713c2a166a74199c56,16e354d043547ff6b876fcdbd79ccec3fb5b55d28a92992131c623ed28aa49c9,refined_20260521,2180,0.417625
000469__BEE24-29_000006_det00_tr0004,000469__BEE24-29_000006_det00_tr0004.jpg,train,000469\BEE24-29_000006_det00_tr0004.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000469__BEE24-29_000006_det00_tr0004.jpg,6aa99a16bd77f64ad7471f5a6c529883ff16322d9f26030da606b020743489ef,d86ad71fd9a030b5925fb174c1b47644abd5971e33586e1e1a79c6548a64924c,refined_20260521,2614,0.286623
000469__BEE24-29_000008_det00_tr0006,000469__BEE24-29_000008_det00_tr0006.jpg,train,000469\BEE24-29_000008_det00_tr0006.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000469__BEE24-29_000008_det00_tr0006.jpg,8c4344eb14ab6f2da9d9c21e6c24cd1adb9d131a69c034e018c2b7c5dbb3f1c9,f46fe24c22bd1c229b558c3fb214f869cc6b81d5aaa3b6a0c47fc4499edc2c3d,refined_20260521,3140,0.320670
000470__BEE24-29_000011_det01_tr0006,000470__BEE24-29_000011_det01_tr0006.jpg,train,000470\BEE24-29_000011_det01_tr0006.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000470__BEE24-29_000011_det01_tr0006.jpg,df363b25155384a5e276d059a37c641f07b69050f5d66721c37472909dc9cc82,aa24900206440a14c5330ac1be99aeb1e07a11e632d56276eda9e2c883c26255,refined_20260521,1970,0.285012
000475__BEE24-29_000055_det04_tr0009,000475__BEE24-29_000055_det04_tr0009.jpg,train,000475\BEE24-29_000055_det04_tr0009.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000475__BEE24-29_000055_det04_tr0009.jpg,9a8c11e1c6aa5b9f33c1c6f6382973bee77f6d249e97133d5bb8039c087ebc76,606366dc8d680aea570f02ff8997febf9746ff89f68577c7c2c2923a8cb8b3fe,refined_20260521,3528,0.439681
000481__BEE24-30_000050_det00_tr0026,000481__BEE24-30_000050_det00_tr0026.jpg,train,000481\BEE24-30_000050_det00_tr0026.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000481__BEE24-30_000050_det00_tr0026.jpg,4cb760d374d8b68009fc6532c9e883d7aa9ea478c110427d66cd05ad60c91aa2,1da67e244f49edd274f2e5f427e10879dfc5ff40e3e312edc0780d3f08b1c3b4,refined_20260521,2547,0.320377
000486__BEE24-30_000025_det05_tr0000,000486__BEE24-30_000025_det05_tr0000.jpg,train,000486\BEE24-30_000025_det05_tr0000.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000486__BEE24-30_000025_det05_tr0000.jpg,80fb84fa41b9ceaf5e304e094f8471324557d8234be3f3f5181b2aa5ba4d089e,32d9830d226488ce3de25ee8fd2425773b56bc47c8d6a5a4176840df6b08f760,refined_20260521,2774,0.372449
000486__BEE24-30_000042_det03_tr0014,000486__BEE24-30_000042_det03_tr0014.jpg,train,000486\BEE24-30_000042_det03_tr0014.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000486__BEE24-30_000042_det03_tr0014.jpg,09daff9bacbc6508e2b96fbe08b2498cc989cf07206072d15c5596de1d334fc6,a0b4354e5fb546520fcf70494f1c823c2cf9b9c1f3f3c84ccd6358418f5f5571,refined_20260521,2428,0.337222
000488__BEE24-31_000043_det00_tr0022,000488__BEE24-31_000043_det00_tr0022.jpg,train,000488\BEE24-31_000043_det00_tr0022.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000488__BEE24-31_000043_det00_tr0022.jpg,b92865d906d46da11061a1ecfad3a75b3305ea7afb8e84486020ea905fabed91,4220b518f522349092d3e3f7bc2171968e7c1d140821e50011150ac3f7f17429,refined_20260521,3087,0.324811
000488__BEE24-31_000044_det00_tr0023,000488__BEE24-31_000044_det00_tr0023.jpg,train,000488\BEE24-31_000044_det00_tr0023.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000488__BEE24-31_000044_det00_tr0023.jpg,790f9110f9b67700f019782150e06721111f839137c880ffae991d47909a56f9,459b65cbe7e61dcfc1065413d85166c397b36258574230b6ecef1fd4030f2174,refined_20260521,3481,0.440410
000489__BEE24-31_000014_det01_tr0010,000489__BEE24-31_000014_det01_tr0010.jpg,train,000489\BEE24-31_000014_det01_tr0010.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000489__BEE24-31_000014_det01_tr0010.jpg,4cf66fae092e9b6cdc8f22d10615b5003e7189a4b3599ac168f2d49a5d11980d,b828ab5d512a63a12d0abfc3bd704cc99d93a45ebab2cb6ecbdb8c01babc891a,refined_20260521,3403,0.361675
000489__BEE24-31_000016_det01_tr0012,000489__BEE24-31_000016_det01_tr0012.jpg,train,000489\BEE24-31_000016_det01_tr0012.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000489__BEE24-31_000016_det01_tr0012.jpg,40e994856b1017f8417231fbd0ef2220f7c297a17a2d7860f0e4bf28d5a22ec6,db154041ce699a6ef1f03780db1245f8f2a2f9b86ec37eb8b34bd025b90e4a88,refined_20260521,2895,0.301437
000491__BEE24-31_000033_det02_tr0022,000491__BEE24-31_000033_det02_tr0022.jpg,train,000491\BEE24-31_000033_det02_tr0022.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000491__BEE24-31_000033_det02_tr0022.jpg,000c6337f82e305f14f3d7d4755f4b41265c97a0cf01a7bd11dfbf87e5a381bd,ad1599b9c6bac171a52448bb4c3faa4b367289568bfcb7e42f9ef3c7a3e9ff6e,refined_20260521,2939,0.274647
000492__BEE24-31_000011_det04_tr0008,000492__BEE24-31_000011_det04_tr0008.jpg,train,000492\BEE24-31_000011_det04_tr0008.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000492__BEE24-31_000011_det04_tr0008.jpg,e4f498daa435b9cb540c8c69b7e09c588ca28a38e28c044e23015619a7421b3b,b28d05b5b77c4a5eedadee3803fd127e9d896fb17a98a174b81eb027b54b9c37,refined_20260521,2918,0.325670
000492__BEE24-31_000014_det04_tr0010,000492__BEE24-31_000014_det04_tr0010.jpg,train,000492\BEE24-31_000014_det04_tr0010.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000492__BEE24-31_000014_det04_tr0010.jpg,a942d3d8238f78bbc3ab8d4dc367648d6f7dbc0826d9f8869cc1618d4e71e379,a00779513700a0e5f43148b493577a3b0cdea65b93d16cb3e42000ebcbb892f4,refined_20260521,3093,0.345201
000492__BEE24-31_000029_det03_tr0023,000492__BEE24-31_000029_det03_tr0023.jpg,train,000492\BEE24-31_000029_det03_tr0023.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000492__BEE24-31_000029_det03_tr0023.jpg,a1ff9f82029bd95d99af2b85dfd55535637a440c133e98b4ace895242b889eaf,faee8a92f72fd3492c3374a353a69a921c37f54a1460bcd1cb1be4337a301dfd,refined_20260521,3131,0.435345
000493__BEE24-31_000006_det05_tr0004,000493__BEE24-31_000006_det05_tr0004.jpg,train,000493\BEE24-31_000006_det05_tr0004.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000493__BEE24-31_000006_det05_tr0004.jpg,42897a052411a8aa7856289944f5a5a9aef306cbe336105da4a12ae5bb0a09e5,ea5b6f8b4ffc5230a39872bf1abdb7dfb9a55637cdd3eb150b7d17e5ed93e973,refined_20260521,2909,0.324376
000493__BEE24-31_000009_det05_tr0006,000493__BEE24-31_000009_det05_tr0006.jpg,train,000493\BEE24-31_000009_det05_tr0006.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000493__BEE24-31_000009_det05_tr0006.jpg,cbdc17dd9ca530425e511ebb8dfc89c3a4029287e4aff3f716d439bb79896f81,3151cda3c750ebf5d7daee65ccc06c1810a09a86135a11456236a374ebffa747,refined_20260521,3448,0.341116
000495__BEE24-31_000024_det05_tr0011,000495__BEE24-31_000024_det05_tr0011.jpg,train,000495\BEE24-31_000024_det05_tr0011.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000495__BEE24-31_000024_det05_tr0011.jpg,3a39c6493e01c95eaeb4d312e3414e6c9f4e24517f22de26f060eaef687fdd41,b89308bf02f8549bd1fc60693b079c7c050c9e3aee3c6c2b1f97cc26081c4eed,refined_20260521,2913,0.284918
000496__BEE24-31_000055_det03_tr0025,000496__BEE24-31_000055_det03_tr0025.jpg,train,000496\BEE24-31_000055_det03_tr0025.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000496__BEE24-31_000055_det03_tr0025.jpg,1e4aa7902599015cfa007d11f8a6f82250f9d8dc293ea741c123172b6fe2ccf4,db3bfb952fe33dd266358d96c019cec934b535d7ff79fb9478b9136ac7fd58b8,refined_20260521,3540,0.443276
000497__BEE24-31_000026_det07_tr0000,000497__BEE24-31_000026_det07_tr0000.jpg,train,000497\BEE24-31_000026_det07_tr0000.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000497__BEE24-31_000026_det07_tr0000.jpg,a5225b332afad5b37fdd10eda97eaac747dd114ec16a362bef23dbc77b095d78,b7b4ecb00ef04628a234fb3af58483f9ac375acdd5061fa58ce2394dd868bec4,refined_20260521,2108,0.229880
000497__BEE24-31_000032_det05_tr0005,000497__BEE24-31_000032_det05_tr0005.jpg,train,000497\BEE24-31_000032_det05_tr0005.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000497__BEE24-31_000032_det05_tr0005.jpg,9a328c541ce8d44fbef19d8f05de17ef5c439961e5094e6c954489923e348a92,7b4ad8cf28042b626dd13ac78318a88b9b2ca5825c29844e0ee6b2e8682811ff,refined_20260521,2379,0.301865
000504__BEE24-32_000057_det00_tr0036,000504__BEE24-32_000057_det00_tr0036.jpg,train,000504\BEE24-32_000057_det00_tr0036.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000504__BEE24-32_000057_det00_tr0036.jpg,0a5fdac51da6c05ebdec92325624d3327b13e33d0bbe09aaf1aa3934319d5157,d3eb2f3628fcacd45cffc66ba56656db170433bb71fcdeae8b390b697f7427f8,refined_20260521,2968,0.368056
000507__BEE24-32_000011_det04_tr0005,000507__BEE24-32_000011_det04_tr0005.jpg,train,000507\BEE24-32_000011_det04_tr0005.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000507__BEE24-32_000011_det04_tr0005.jpg,471d790d1f3f6b5853304248b056b4cdb8d9f808095e9d733139daa0183f1f00,9e241b1a51279ae727bb2315752365e99d8d4f9b5c9833d64d79fc68304f766a,refined_20260521,2643,0.264724
000507__BEE24-32_000028_det04_tr0014,000507__BEE24-32_000028_det04_tr0014.jpg,train,000507\BEE24-32_000028_det04_tr0014.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000507__BEE24-32_000028_det04_tr0014.jpg,99bf8367e2eb18f68a6d46100e9b0cbe44a932285bd7d03d244624b63fccf68d,39b883064e47fd54075e2ee94798130fc5fc9bcfc211d1cef2dee7a301171057,refined_20260521,3218,0.325051
000508__BEE24-32_000034_det05_tr0017,000508__BEE24-32_000034_det05_tr0017.jpg,train,000508\BEE24-32_000034_det05_tr0017.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000508__BEE24-32_000034_det05_tr0017.jpg,568047bacddc932e3c18dfdc910e990111f9ee046417f0eec5a456e00e874dae,0da569b5375fbc2e55843c429f6be361bbb63f7a051eedf31be19be6c5ac7495,refined_20260521,3320,0.369875
000508__BEE24-32_000055_det04_tr0029,000508__BEE24-32_000055_det04_tr0029.jpg,train,000508\BEE24-32_000055_det04_tr0029.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000508__BEE24-32_000055_det04_tr0029.jpg,c709fa14d67153eba06c7844d664eff77cd14e6d0e2db012903a5ca3fe8a510f,24988c2988434bb46a8594c7c000f16b602229acc7b1875d18719d65293ed5d9,refined_20260521,3038,0.385142
000509__BEE24-32_000050_det05_tr0026,000509__BEE24-32_000050_det05_tr0026.jpg,train,000509\BEE24-32_000050_det05_tr0026.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000509__BEE24-32_000050_det05_tr0026.jpg,4c3c008233a082d088b7f68df208e45f31f73ba35694a9c9ca00fe4e7b081ea0,acbd2593e07f4c994ce7baaffc8e460f278669ff3571ea499cfed189e132e0cc,refined_20260521,3554,0.335790
000509__BEE24-32_000052_det05_tr0027,000509__BEE24-32_000052_det05_tr0027.jpg,train,000509\BEE24-32_000052_det05_tr0027.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000509__BEE24-32_000052_det05_tr0027.jpg,261ec25cecffc8968d873428cb83ee6d0892f0b400df9a8826c6d7fdf7ec78c4,e50a9c309a34ca751cbb62a2452eaaaba92a2a7cd65f539f25d0ccbb6ce8d771,refined_20260521,3641,0.296813
000511__BEE24-32_000050_det06_tr0004,000511__BEE24-32_000050_det06_tr0004.jpg,train,000511\BEE24-32_000050_det06_tr0004.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\000511__BEE24-32_000050_det06_tr0004.jpg,8c7ad3b767c309c066ea4c820f158d6377092c628fa5141e089727df3822ed37,b97dedcf679be0c16bc7e991645c07fac3343a619ae97c616002d095b896a0ba,refined_20260521,3416,0.289688
001717__BEE24-33_004768_det31_tr0015,001717__BEE24-33_004768_det31_tr0015.jpg,train,001717\BEE24-33_004768_det31_tr0015.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\001717__BEE24-33_004768_det31_tr0015.jpg,7ce199eca8ffe4a75e575676ee43cf03d7a181cc521572556d3a8c8929b0861a,a08744b9527fa3f8030452e8096f4c45aa63b8643476112a7af6b6a086924b0c,refined_20260521,1503,0.439988
001974__BEE24-35_000214_det10_tr0014,001974__BEE24-35_000214_det10_tr0014.jpg,train,001974\BEE24-35_000214_det10_tr0014.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\001974__BEE24-35_000214_det10_tr0014.jpg,6c18c272bc409dda0302df656dc88d2aacb3d3522c3a0b4b8fdd1786fe68b29b,3b7bc79bee51a600affb006b7f83006330244d4880ccb19ff09af9ddf0d9813a,refined_20260521,2960,0.416667
001976__BEE24-35_000717_det07_tr0004,001976__BEE24-35_000717_det07_tr0004.jpg,train,001976\BEE24-35_000717_det07_tr0004.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\001976__BEE24-35_000717_det07_tr0004.jpg,a5d1ace599b88c19910c37a45572776b2b9870520d27f66bbe2de30a92926d95,a47315236f6fe2d5623d2d1f85c76e488979a92fc59ffc941754a0ae291a4bd8,refined_20260521,2282,0.309550
001995__BEE24-35_000855_det08_tr0002,001995__BEE24-35_000855_det08_tr0002.jpg,train,001995\BEE24-35_000855_det08_tr0002.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\001995__BEE24-35_000855_det08_tr0002.jpg,e880314383120b94e522ada40d81e5a3d73be36383ac8393974efd96def15877,8afabec5747f63c731a0970e4e4b308dc984406da5c7f0c81629f0b804c97604,refined_20260521,2834,0.408593
001995__BEE24-35_000930_det08_tr0008,001995__BEE24-35_000930_det08_tr0008.jpg,train,001995\BEE24-35_000930_det08_tr0008.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\001995__BEE24-35_000930_det08_tr0008.jpg,daa15f447017af666dbcd45a2c15e1dbbb0c483317ab8b6b85daea6843d1e34c,cf8281e99a116055996781ff16b2f3db8eac8a6ce00e710fcbebad7f40b08f35,refined_20260521,1698,0.238316
001996__BEE24-35_000864_det09_tr0010,001996__BEE24-35_000864_det09_tr0010.jpg,train,001996\BEE24-35_000864_det09_tr0010.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\001996__BEE24-35_000864_det09_tr0010.jpg,d72731f8e7040a47e39e109abf95c2f32156190d6096603e6192ff401a3f1d69,a1ec6c4ab7a036a2597b40fa325792c61ad82146edd6b70e636650eb8fcee2b5,refined_20260521,2454,0.266623
001999__BEE24-35_000979_det10_tr0018,001999__BEE24-35_000979_det10_tr0018.jpg,train,001999\BEE24-35_000979_det10_tr0018.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\001999__BEE24-35_000979_det10_tr0018.jpg,6655c73e365fb54b70017996d4d3e973049aa77289fd964158cd2df569b8b025,d83f54aa7168402fffd353cf6ebc76a0dceaa14ae995d4bbe93c84119069b763,refined_20260521,2407,0.333564
002005__BEE24-35_001075_det11_tr0015,002005__BEE24-35_001075_det11_tr0015.jpg,train,002005\BEE24-35_001075_det11_tr0015.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002005__BEE24-35_001075_det11_tr0015.jpg,d7848bb045cdc38c230ff834720bc11aae94d12a219624e1766ab926feb6c0c1,bf5d6c971b28580a42a2ddf6363ce34d4f16fef6acf034d399700dc812514937,refined_20260521,764,0.149628
002008__BEE24-35_001123_det10_tr0014,002008__BEE24-35_001123_det10_tr0014.jpg,train,002008\BEE24-35_001123_det10_tr0014.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002008__BEE24-35_001123_det10_tr0014.jpg,ea4f131f66e9395b861ee0b0dc6078927a82b1eef84cb45478750c6e9619134f,10eed4b9532c050b72d2552fc96851e1a179ddc8297445fd4c4ba77145ea8a71,refined_20260521,2594,0.344763
002010__BEE24-35_001211_det08_tr0014,002010__BEE24-35_001211_det08_tr0014.jpg,train,002010\BEE24-35_001211_det08_tr0014.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002010__BEE24-35_001211_det08_tr0014.jpg,87b8f1309b52e272a9cb042ec13ee467485c541a2a30fb882f40c8f12db0b173,107966777a720002e7a12739217d69f59b6d67ab148498f08ea552e6a5d2041e,refined_20260521,3146,0.347855
002012__BEE24-35_001199_det11_tr0007,002012__BEE24-35_001199_det11_tr0007.jpg,train,002012\BEE24-35_001199_det11_tr0007.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002012__BEE24-35_001199_det11_tr0007.jpg,abbfecd774b4c0e26ad53b673fd2069d72249b653fa0ae4e8f4b889e0c2b34ba,c5232e3d2a08e3f8c28d62e77685bb5572f117c5ac1ecc318d7b593ca22a1861,refined_20260521,2358,0.280714
002015__BEE24-35_001324_det08_tr0022,002015__BEE24-35_001324_det08_tr0022.jpg,train,002015\BEE24-35_001324_det08_tr0022.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002015__BEE24-35_001324_det08_tr0022.jpg,f71d0a67342b191213b494125f49d580e0ec6acadc30d76e4fd019ed3b076a3f,e2263bff8be94210e853236b0c3735dbf4bd9dc67d7cc308f1708698874a30f8,refined_20260521,3346,0.349415
002015__BEE24-35_001326_det08_tr0023,002015__BEE24-35_001326_det08_tr0023.jpg,train,002015\BEE24-35_001326_det08_tr0023.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002015__BEE24-35_001326_det08_tr0023.jpg,07c0cf546b98e420fc026428fb2a1db8645729676447cb01ebcf05812b640dd4,adab152dfecc0d74d40ecc40b9afe1e57a31d27db88dc60ea82acabb09e189ed,refined_20260521,3561,0.371867
002016__BEE24-35_001328_det09_tr0005,002016__BEE24-35_001328_det09_tr0005.jpg,train,002016\BEE24-35_001328_det09_tr0005.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002016__BEE24-35_001328_det09_tr0005.jpg,6b07c4de7259d2a1b864e758b7769ba35e92887a3f6596ea1d435e47b8cd9a92,ad091eb0234d443771fc7c61f804c709f892fa9b32f21248a2cf986d6b53231e,refined_20260521,2513,0.312096
002018__BEE24-35_001354_det10_tr0014,002018__BEE24-35_001354_det10_tr0014.jpg,train,002018\BEE24-35_001354_det10_tr0014.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002018__BEE24-35_001354_det10_tr0014.jpg,411e0ac83de7e0f9b785c6cf45e2e3523aa234812ea5da5b32af3b6a4f597ddf,43073cc052618bd8b02a49b665aec7d9c4433df9f40351fbdfd43ef49c8192e7,refined_20260521,3163,0.527694
002021__BEE24-35_001424_det09_tr0017,002021__BEE24-35_001424_det09_tr0017.jpg,train,002021\BEE24-35_001424_det09_tr0017.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002021__BEE24-35_001424_det09_tr0017.jpg,13db28df19186700c2a7b3564abd26b7085a07fc80ddb407f9be586edfef4d9e,4fc27ace4a4d589f4f61691bcff207ca1f488c4d549e8841f6a552f3353b56a0,refined_20260521,3255,0.343137
002021__BEE24-35_001429_det09_tr0021,002021__BEE24-35_001429_det09_tr0021.jpg,train,002021\BEE24-35_001429_det09_tr0021.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002021__BEE24-35_001429_det09_tr0021.jpg,b6e31dc4b9ed1ad8cea635c2e60c6bd0a2db3706fd1a5acf67b6145f60410991,5f2a769587a3bb728b052283e72b97ad277d77091256f337fc9ea0f43119ccb9,refined_20260521,1922,0.227752
002022__BEE24-35_001446_det09_tr0013,002022__BEE24-35_001446_det09_tr0013.jpg,train,002022\BEE24-35_001446_det09_tr0013.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002022__BEE24-35_001446_det09_tr0013.jpg,559e0150aed36277005de6588c38a062936d379d6a19ffa199bb7516ffe5a670,2101e4a736d2a15936ade00e8517ee3265a74372fed1d8d33ea735a1a082f37e,refined_20260521,2672,0.310698
002023__BEE24-35_001528_det09_tr0021,002023__BEE24-35_001528_det09_tr0021.jpg,train,002023\BEE24-35_001528_det09_tr0021.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002023__BEE24-35_001528_det09_tr0021.jpg,599d5fb9ba93c688ebe16a867705035b85de2dbd30a8a2eaff29d7439896eda5,9fc3571e288aa6d1adb96305c8937bdb8670a9eb3d5dbfd811df5c5079f40e81,refined_20260521,1790,0.274877
002026__BEE24-35_001548_det10_tr0013,002026__BEE24-35_001548_det10_tr0013.jpg,train,002026\BEE24-35_001548_det10_tr0013.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002026__BEE24-35_001548_det10_tr0013.jpg,8025ab0fbf714ecf9f5d098fc5879e502c999a39efd17bfafff32371c78bd7c6,568ec243463b7a6f989567e3549379fb61ec9aab6f85c8587984c5d34b7b721c,refined_20260521,2932,0.348053
002027__BEE24-35_001607_det09_tr0019,002027__BEE24-35_001607_det09_tr0019.jpg,train,002027\BEE24-35_001607_det09_tr0019.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\train\images\002027__BEE24-35_001607_det09_tr0019.jpg,c3115d18578c04b944db83043c6019e029aebc555066226bd580e7b73b784e82,5f3520e54e713cb7832a93347ac5ae77862e98fc14cbb3747ebd5a72d1264ea4,refined_20260521,2777,0.384573
